text,humor
Why don't dentists display their awards? Because they want to prevent plaque build-up.,True
Why did Jon Snow stand in line for 6 hours at the Apple Store? For the watch,True
Why should you always bring a bag of chips to a party? In queso emergency.,True
What do scientists and vegetables have in common? Stephen Hawking,True
I recently got sick at the airport. My doctor says it's a terminal illness.,True
If you have a bee in your hand what do you have in your eye? Beauty. Beauty is in the eye of the beholder.,True
I ended up in jail the other night and the guys across from me had glued themselves together. It was very con-fusing.,True
It's crazy how sexist the postal service is. I guess that's natural with such a mail dominated industry.,True
I got arrested the other day for holding a little girl's hand. They wanted to know where the rest of her body was,True
"My friend thinks he's smart. He told me an onion is the only food that makes you cry, so I threw a coconut at his face.",True
There's no reason to be tailgating me when I'm doing 50 in a 35...and those flashing lights on your car look stupid.,True
How do you piss off a female archaeologist? Give her a used tampon and ask her what period it came from.,True
I've recently developed a severe phobia of elevators. I'm taking steps to avoid them.,True
What's the difference between a Penis and a paycheck? After five years your Wife will still blow your paycheck.,True
What do you call an Irishman who bounces off of walls? Rick O'Shea.,True
What happens to lawyers after they die? They lie still.,True
I lent a hot girl my umbrella yesterday. That takes the number of girls I've made wet this year to -1.,True
I saved a bunch of money on my car insurance by switching....to reverse and leaving the scene.,True
A cannibal passed his friend in the woods.,True
What is E.T. short for? So he can fit on a spaceship.,True
My wife gave me a brochure on anger management the other day. I lost it.,True
The only B word you should call a girl is Beautiful. Bitches love to be called Beautiful,True
"A suicide bomber says to his apprentice: ""Watch carefully I can only do this once!""",True
What do you call a vehicle with no fuel in Africa? Outtagascar,True
How do you keep a blonde busy for years? Tell her to count the stairs on an escalator.,True
Why does Kim Jong Un love books. Because he's the glorious Reader,True
What do the films 'Titanic' and 'The Sixth Sense' have in common? Icy dead people.,True
Why did the pig buy flour and sugar? He felt like bacon.,True
Hao Long is a Chinese name.,True
What kind of weed do reptiles smoke? Mariguana.,True
What is a ghost's favorite type of porn? Booooookake,True
I like my women like I like my coffee. Hot and all over my crotch.,True
What do they call spiders in the Middle East? Iraqnids,True
Why do blind people walk their dogs so much?,True
My math teacher called me average. How mean!,True
"What did 50 cent say to his grandma when she gave him a scarf for Christmas? Gee, you knit?",True
"I went to the library. I said,""Can I borrow a book about suicide?"" The guy said,""We did have one, but we never got it back.""",True
"I was in bed with a blind girl and she said that I had the biggest penis she had ever laid her hands on. I said, ""You're pulling my leg.""",True
Why do porn stars hate driving? Because people always pull out infront of them.,True
Did you hear the latest joke about Baltimore? It's a riot,True
I was walking by a car filled with black people. They locked the door when i came near. I felt like a bad ass until I realized it was my car,True
"An old lady in front of me dropped $20 and I thought, ""What would Jesus do?"" So I turned it into wine. I bought wine.",True
What type of blood does a keyboard have? Typo,True
"What did the doctor say to the angry midget? ""I'm going to ask you to be a little patient.""",True
What's the difference between being hungry and being horny? Where you put the cucumber.,True
I'm sick to death of cocaine dealers always sticking their business in other people's noses.,True
Why were the Paul Walker jokes removed from the Bieber Roast? Paul Walker has already been roasted.,True
I just finished designing a website for an orphanage. There isn't a home page,True
Why do Native Americans hate snow? Because it's white and settles on their land.,True
What do Iron man and Sarah Palin have in common? They both had a little Downey inside of them.,True
What musical group is Jesus most afraid of? Nine Inch Nails,True
My roommate's diary says I have boundary issues.,True
I was involved in a violent mugging this morning. On the plus side I did make $43 and I think the watch looks really good on me.,True
"I told my wife I lost 10 lbs in one hour. ""No way. That's impossible!"" she said. ""Trust me,"" I said, ""I have no idea where our baby is.""",True
What if a butterfly got a tramp stamp of a trashy white girl?,True
I got fired for sticking my dick in the pickle slicer at work. She got fired too. Sorry for gherkin your chain.,True
Why does Dr. Pepper come in a bottle? Because his wife is dead.,True
Why are cars faster than motorcycles? Because motorcycles are two tired.,True
When I was a kid I thought I had a Chinese friend. It turns out it was just my imaginasian,True
"How many McDonald's workers does it take to change a light bulb? None, because they can't climb the ladder.",True
Crazy ex-girlfriends are like a box of chocolate. They both kill your dog,True
"""What do cannibals like to eat on St. Patrick's Day? Corn Beef and Cabbage Patch Dolls!""",True
"""How do construction workers remember their tasks? They drill them into their head!""",True
"""What did one lesbian ghost say to the other? I like your booooooobs""",True
"""What is Luke Skywalker's favorite coffee place? Java the hut!""",True
"""Want to hear a joke about jalapeno poppers? Probably not because it's too queso fresco!""",True
"""What did the pervert olive say to the sexy olive? I hope you take olive your clothes off!""",True
"""What did Rick Astley say to his virginity? Never gonna give you up!""",True
"""Why did the fat guy say to the midget? Don't be short with me or I'll eat you!""",True
"""What did the cat say to the dog. You're purrrrfect!""",True
"""Two Mexicans walk into a bar. One of them goes ""Dios Mio that bar hurt!""",True
